"engine","province","sex","year","age","population_count","population_count_pohem","all_count","relative_difference"
"CANSIM","Newfoundland","Female",2030,"[25,30[",11100,11100,0,0
"CANSIM","Newfoundland","Female",2030,"[30,35[",12700,12700,0,0
"CANSIM","Newfoundland","Female",2030,"[35,40[",14700,14700,0,0
"CANSIM","Newfoundland","Female",2030,"[40,45[",15600,15600,0,0
"CANSIM","Newfoundland","Female",2030,"[45,50[",15900,15900,0,0
"CANSIM","Newfoundland","Female",2030,"[50,55[",16100,16100,0,0
"CANSIM","Newfoundland","Female",2030,"[55,60[",17700,17700,0,0
"CANSIM","Newfoundland","Female",2030,"[60,65[",20000,20000,0,0
"CANSIM","Newfoundland","Female",2030,"[65,70[",21100,21100,0,0
"CANSIM","Newfoundland","Female",2030,"[70,75[",19500,19500,0,0
"CANSIM","Newfoundland","Female",2030,"[75,80[",16700,16700,0,0
"CANSIM","Newfoundland","Female",2030,"[80,85[",12500,12500,0,0
"CANSIM","Newfoundland","Female",2030,"[85,90[",6200,6200,0,0
"CANSIM","Newfoundland","Female",2030,"[90,95[",2500,2500,0,0
"CANSIM","Newfoundland","Female",2030,"[95,100[",600,600,0,0
"CANSIM","Newfoundland","Female",2030,"[100,max[",100,100,0,0
"CANSIM","P.E.I.","All",2030,"All",173800,138200,2,-20.4833141542002
"CANSIM","P.E.I.","All",2030,"[20,25[",11100,11100,1,0
"CANSIM","P.E.I.","All",2030,"[25,30[",8900,8900,1,0
"CANSIM","P.E.I.","All",2030,"[30,35[",9000,8900,1,-1.11111111111111
"CANSIM","P.E.I.","All",2030,"[35,40[",10100,10100,1,0
"CANSIM","P.E.I.","All",2030,"[40,45[",10600,10700,1,0.943396226415094
"CANSIM","P.E.I.","All",2030,"[45,50[",11400,11400,1,0
"CANSIM","P.E.I.","All",2030,"[50,55[",11300,11300,1,0
"CANSIM","P.E.I.","All",2030,"[55,60[",11100,11100,1,0
"CANSIM","P.E.I.","All",2030,"[60,65[",10900,10900,1,0
"CANSIM","P.E.I.","All",2030,"[65,70[",12000,12000,1,0
"CANSIM","P.E.I.","All",2030,"[70,75[",10700,10700,1,0
"CANSIM","P.E.I.","All",2030,"[75,80[",8700,8800,1,1.14942528735632
"CANSIM","P.E.I.","All",2030,"[80,85[",6900,6900,1,0
"CANSIM","P.E.I.","All",2030,"[85,90[",3500,3500,1,0
"CANSIM","P.E.I.","All",2030,"[90,95[",1500,1400,1,-6.66666666666667
"CANSIM","P.E.I.","All",2030,"[95,100[",400,400,1,0
"CANSIM","P.E.I.","All",2030,"[100,max[",100,100,1,0
"CANSIM","P.E.I.","Male",2030,"All",84900,66400,1,-21.7903415783274
"CANSIM","P.E.I.","Male",2030,"[20,25[",5600,5600,0,0
"CANSIM","P.E.I.","Male",2030,"[25,30[",4400,4400,0,0
"CANSIM","P.E.I.","Male",2030,"[30,35[",4300,4300,0,0
"CANSIM","P.E.I.","Male",2030,"[35,40[",4900,4900,0,0
"CANSIM","P.E.I.","Male",2030,"[40,45[",5100,5100,0,0
"CANSIM","P.E.I.","Male",2030,"[45,50[",5600,5600,0,0
"CANSIM","P.E.I.","Male",2030,"[50,55[",5600,5600,0,0
"CANSIM","P.E.I.","Male",2030,"[55,60[",5500,5500,0,0
"CANSIM","P.E.I.","Male",2030,"[60,65[",5400,5400,0,0
"CANSIM","P.E.I.","Male",2030,"[65,70[",5700,5700,0,0
"CANSIM","P.E.I.","Male",2030,"[70,75[",5000,5000,0,0
"CANSIM","P.E.I.","Male",2030,"[75,80[",4100,4100,0,0
"CANSIM","P.E.I.","Male",2030,"[80,85[",3100,3100,0,0
"CANSIM","P.E.I.","Male",2030,"[85,90[",1500,1500,0,0
"CANSIM","P.E.I.","Male",2030,"[90,95[",500,500,0,0
"CANSIM","P.E.I.","Male",2030,"[95,100[",100,100,0,0
"CANSIM","P.E.I.","Male",2030,"[100,max[",0,0,0,
"CANSIM","P.E.I.","Female",2030,"All",88900,71800,1,-19.2350956130484
"CANSIM","P.E.I.","Female",2030,"[20,25[",5500,5500,0,0
"CANSIM","P.E.I.","Female",2030,"[25,30[",4500,4500,0,0
"CANSIM","P.E.I.","Female",2030,"[30,35[",4600,4600,0,0
"CANSIM","P.E.I.","Female",2030,"[35,40[",5200,5200,0,0
"CANSIM","P.E.I.","Female",2030,"[40,45[",5600,5600,0,0
"CANSIM","P.E.I.","Female",2030,"[45,50[",5800,5800,0,0
"CANSIM","P.E.I.","Female",2030,"[50,55[",5700,5700,0,0
"CANSIM","P.E.I.","Female",2030,"[55,60[",5600,5600,0,0
"CANSIM","P.E.I.","Female",2030,"[60,65[",5500,5500,0,0
"CANSIM","P.E.I.","Female",2030,"[65,70[",6300,6300,0,0
"CANSIM","P.E.I.","Female",2030,"[70,75[",5700,5700,0,0
"CANSIM","P.E.I.","Female",2030,"[75,80[",4700,4700,0,0
"CANSIM","P.E.I.","Female",2030,"[80,85[",3800,3800,0,0
"CANSIM","P.E.I.","Female",2030,"[85,90[",2000,2000,0,0
"CANSIM","P.E.I.","Female",2030,"[90,95[",900,900,0,0
"CANSIM","P.E.I.","Female",2030,"[95,100[",300,300,0,0
"CANSIM","P.E.I.","Female",2030,"[100,max[",100,100,0,0
"CANSIM","Nova Scotia","All",2030,"All",980500,795900,2,-18.8271290158083
"CANSIM","Nova Scotia","All",2030,"[20,25[",57200,57200,1,0
"CANSIM","Nova Scotia","All",2030,"[25,30[",51200,51200,1,0
"CANSIM","Nova Scotia","All",2030,"[30,35[",53700,53600,1,-0.186219739292365
"CANSIM","Nova Scotia","All",2030,"[35,40[",60600,60700,1,0.165016501650165
"CANSIM","Nova Scotia","All",2030,"[40,45[",62300,62300,1,0
"CANSIM","Nova Scotia","All",2030,"[45,50[",59500,59500,1,0
"CANSIM","Nova Scotia","All",2030,"[50,55[",57000,57000,1,0
"CANSIM","Nova Scotia","All",2030,"[55,60[",60400,60300,1,-0.165562913907285
"CANSIM","Nova Scotia","All",2030,"[60,65[",63400,63400,1,0
"CANSIM","Nova Scotia","All",2030,"[65,70[",74100,74100,1,0
"CANSIM","Nova Scotia","All",2030,"[70,75[",67700,67600,1,-0.147710487444609
"CANSIM","Nova Scotia","All",2030,"[75,80[",54800,54800,1,0
"CANSIM","Nova Scotia","All",2030,"[80,85[",41100,41000,1,-0.24330900243309
"CANSIM","Nova Scotia","All",2030,"[85,90[",21300,21300,1,0
"CANSIM","Nova Scotia","All",2030,"[90,95[",8900,8900,1,0
"CANSIM","Nova Scotia","All",2030,"[95,100[",2500,2600,1,4
"CANSIM","Nova Scotia","All",2030,"[100,max[",400,400,1,0
"CANSIM","Nova Scotia","Male",2030,"All",475500,381000,1,-19.8738170347003
"CANSIM","Nova Scotia","Male",2030,"[20,25[",29200,29200,0,0
"CANSIM","Nova Scotia","Male",2030,"[25,30[",25300,25300,0,0
"CANSIM","Nova Scotia","Male",2030,"[30,35[",26100,26100,0,0
"CANSIM","Nova Scotia","Male",2030,"[35,40[",29600,29600,0,0
"CANSIM","Nova Scotia","Male",2030,"[40,45[",30600,30600,0,0
"CANSIM","Nova Scotia","Male",2030,"[45,50[",28800,28800,0,0
"CANSIM","Nova Scotia","Male",2030,"[50,55[",27100,27100,0,0
"CANSIM","Nova Scotia","Male",2030,"[55,60[",28800,28800,0,0
"CANSIM","Nova Scotia","Male",2030,"[60,65[",30800,30800,0,0
"CANSIM","Nova Scotia","Male",2030,"[65,70[",35900,35900,0,0
"CANSIM","Nova Scotia","Male",2030,"[70,75[",31900,31900,0,0
"CANSIM","Nova Scotia","Male",2030,"[75,80[",25100,25100,0,0
"CANSIM","Nova Scotia","Male",2030,"[80,85[",18500,18500,0,0
"CANSIM","Nova Scotia","Male",2030,"[85,90[",9100,9100,0,0
"CANSIM","Nova Scotia","Male",2030,"[90,95[",3300,3300,0,0
"CANSIM","Nova Scotia","Male",2030,"[95,100[",800,800,0,0
"CANSIM","Nova Scotia","Male",2030,"[100,max[",100,100,0,0
"CANSIM","Nova Scotia","Female",2030,"All",505000,414900,1,-17.8415841584158
"CANSIM","Nova Scotia","Female",2030,"[20,25[",28000,28000,0,0
"CANSIM","Nova Scotia","Female",2030,"[25,30[",25900,25900,0,0
"CANSIM","Nova Scotia","Female",2030,"[30,35[",27500,27500,0,0
"CANSIM","Nova Scotia","Female",2030,"[35,40[",31100,31100,0,0
"CANSIM","Nova Scotia","Female",2030,"[40,45[",31700,31700,0,0
"CANSIM","Nova Scotia","Female",2030,"[45,50[",30700,30700,0,0
"CANSIM","Nova Scotia","Female",2030,"[50,55[",29900,29900,0,0
"CANSIM","Nova Scotia","Female",2030,"[55,60[",31500,31500,0,0
"CANSIM","Nova Scotia","Female",2030,"[60,65[",32600,32600,0,0
"CANSIM","Nova Scotia","Female",2030,"[65,70[",38200,38200,0,0
"CANSIM","Nova Scotia","Female",2030,"[70,75[",35700,35700,0,0
"CANSIM","Nova Scotia","Female",2030,"[75,80[",29700,29700,0,0
"CANSIM","Nova Scotia","Female",2030,"[80,85[",22500,22500,0,0
"CANSIM","Nova Scotia","Female",2030,"[85,90[",12200,12200,0,0
"CANSIM","Nova Scotia","Female",2030,"[90,95[",5600,5600,0,0
"CANSIM","Nova Scotia","Female",2030,"[95,100[",1800,1800,0,0
"CANSIM","Nova Scotia","Female",2030,"[100,max[",300,300,0,0
"CANSIM","New Brunswick","All",2030,"All",790600,641200,2,-18.8970402226157
"CANSIM","New Brunswick","All",2030,"[20,25[",42600,42500,1,-0.234741784037559
"CANSIM","New Brunswick","All",2030,"[25,30[",38600,38600,1,0
"CANSIM","New Brunswick","All",2030,"[30,35[",41700,41600,1,-0.239808153477218
"CANSIM","New Brunswick","All",2030,"[35,40[",46000,46000,1,0
"CANSIM","New Brunswick","All",2030,"[40,45[",47200,47300,1,0.211864406779661
"CANSIM","New Brunswick","All",2030,"[45,50[",48700,48800,1,0.205338809034908
"CANSIM","New Brunswick","All",2030,"[50,55[",49100,49100,1,0
"CANSIM","New Brunswick","All",2030,"[55,60[",51200,51200,1,0
"CANSIM","New Brunswick","All",2030,"[60,65[",52800,52700,1,-0.189393939393939
"CANSIM","New Brunswick","All",2030,"[65,70[",60000,60000,1,0
"CANSIM","New Brunswick","All",2030,"[70,75[",55100,55200,1,0.181488203266788
"CANSIM","New Brunswick","All",2030,"[75,80[",45700,45700,1,0
"CANSIM","New Brunswick","All",2030,"[80,85[",34400,34400,1,0
"CANSIM","New Brunswick","All",2030,"[85,90[",17900,18000,1,0.558659217877095
"CANSIM","New Brunswick","All",2030,"[90,95[",7500,7500,1,0
"CANSIM","New Brunswick","All",2030,"[95,100[",2200,2200,1,0
"CANSIM","New Brunswick","All",2030,"[100,max[",400,400,1,0
"CANSIM","New Brunswick","Male",2030,"All",388900,312300,1,-19.6965800977115
"CANSIM","New Brunswick","Male",2030,"[20,25[",22000,22000,0,0
"CANSIM","New Brunswick","Male",2030,"[25,30[",19500,19500,0,0
"CANSIM","New Brunswick","Male",2030,"[30,35[",21000,21000,0,0
"CANSIM","New Brunswick","Male",2030,"[35,40[",23000,23000,0,0
"CANSIM","New Brunswick","Male",2030,"[40,45[",23300,23300,0,0
"CANSIM","New Brunswick","Male",2030,"[45,50[",23600,23600,0,0
"CANSIM","New Brunswick","Male",2030,"[50,55[",23900,23900,0,0
"CANSIM","New Brunswick","Male",2030,"[55,60[",25200,25200,0,0
"CANSIM","New Brunswick","Male",2030,"[60,65[",26200,26200,0,0
"CANSIM","New Brunswick","Male",2030,"[65,70[",29400,29400,0,0
"CANSIM","New Brunswick","Male",2030,"[70,75[",26800,26800,0,0
"CANSIM","New Brunswick","Male",2030,"[75,80[",21400,21400,0,0
"CANSIM","New Brunswick","Male",2030,"[80,85[",15700,15700,0,0
"CANSIM","New Brunswick","Male",2030,"[85,90[",7800,7800,0,0
"CANSIM","New Brunswick","Male",2030,"[90,95[",2800,2800,0,0
"CANSIM","New Brunswick","Male",2030,"[95,100[",600,600,0,0
"CANSIM","New Brunswick","Male",2030,"[100,max[",100,100,0,0
"CANSIM","New Brunswick","Female",2030,"All",401800,328900,1,-18.1433549029368
"CANSIM","New Brunswick","Female",2030,"[20,25[",20500,20500,0,0
"CANSIM","New Brunswick","Female",2030,"[25,30[",19100,19100,0,0
"CANSIM","New Brunswick","Female",2030,"[30,35[",20600,20600,0,0
"CANSIM","New Brunswick","Female",2030,"[35,40[",23000,23000,0,0
"CANSIM","New Brunswick","Female",2030,"[40,45[",24000,24000,0,0
"CANSIM","New Brunswick","Female",2030,"[45,50[",25200,25200,0,0
"CANSIM","New Brunswick","Female",2030,"[50,55[",25200,25200,0,0
"CANSIM","New Brunswick","Female",2030,"[55,60[",26000,26000,0,0
"CANSIM","New Brunswick","Female",2030,"[60,65[",26500,26500,0,0
"CANSIM","New Brunswick","Female",2030,"[65,70[",30600,30600,0,0
"CANSIM","New Brunswick","Female",2030,"[70,75[",28400,28400,0,0
"CANSIM","New Brunswick","Female",2030,"[75,80[",24300,24300,0,0
"CANSIM","New Brunswick","Female",2030,"[80,85[",18700,18700,0,0
"CANSIM","New Brunswick","Female",2030,"[85,90[",10200,10200,0,0
"CANSIM","New Brunswick","Female",2030,"[90,95[",4700,4700,0,0
"CANSIM","New Brunswick","Female",2030,"[95,100[",1600,1600,0,0
"CANSIM","New Brunswick","Female",2030,"[100,max[",300,300,0,0
"CANSIM","Quebec","All",2030,"All",8977700,7147900,2,-20.3816122169375
"CANSIM","Quebec","All",2030,"[20,25[",527200,527200,1,0
"CANSIM","Quebec","All",2030,"[25,30[",500700,500700,1,0
"CANSIM","Quebec","All",2030,"[30,35[",540200,540100,1,-0.0185116623472788
"CANSIM","Quebec","All",2030,"[35,40[",593300,593400,1,0.0168548794876117
"CANSIM","Quebec","All",2030,"[40,45[",565000,565000,1,0
"CANSIM","Quebec","All",2030,"[45,50[",575300,575300,1,0
"CANSIM","Quebec","All",2030,"[50,55[",568400,568400,1,0
"CANSIM","Quebec","All",2030,"[55,60[",513500,513500,1,0
"CANSIM","Quebec","All",2030,"[60,65[",527800,527800,1,0
"CANSIM","Quebec","All",2030,"[65,70[",603000,603000,1,0
"CANSIM","Quebec","All",2030,"[70,75[",564700,564700,1,0
"CANSIM","Quebec","All",2030,"[75,80[",451700,451600,1,-0.0221385875581138
"CANSIM","Quebec","All",2030,"[80,85[",331600,331500,1,-0.0301568154402895
"CANSIM","Quebec","All",2030,"[85,90[",187400,187400,1,0
"CANSIM","Quebec","All",2030,"[90,95[",75000,74900,1,-0.133333333333333
"CANSIM","Quebec","All",2030,"[95,100[",20500,20600,1,0.48780487804878
"CANSIM","Quebec","All",2030,"[100,max[",2800,2800,1,0
"CANSIM","Quebec","Male",2030,"All",4482300,3546800,1,-20.870981415791
"CANSIM","Quebec","Male",2030,"[20,25[",269000,269000,0,0
"CANSIM","Quebec","Male",2030,"[25,30[",255800,255800,0,0
"CANSIM","Quebec","Male",2030,"[30,35[",275400,275400,0,0
"CANSIM","Quebec","Male",2030,"[35,40[",303800,303800,0,0
"CANSIM","Quebec","Male",2030,"[40,45[",287400,287400,0,0
"CANSIM","Quebec","Male",2030,"[45,50[",290700,290700,0,0
"CANSIM","Quebec","Male",2030,"[50,55[",287000,287000,0,0
"CANSIM","Quebec","Male",2030,"[55,60[",258700,258700,0,0
"CANSIM","Quebec","Male",2030,"[60,65[",263200,263200,0,0
"CANSIM","Quebec","Male",2030,"[65,70[",298200,298200,0,0
"CANSIM","Quebec","Male",2030,"[70,75[",273800,273800,0,0
"CANSIM","Quebec","Male",2030,"[75,80[",214200,214200,0,0
"CANSIM","Quebec","Male",2030,"[80,85[",151300,151300,0,0
"CANSIM","Quebec","Male",2030,"[85,90[",80700,80700,0,0
"CANSIM","Quebec","Male",2030,"[90,95[",29400,29400,0,0
"CANSIM","Quebec","Male",2030,"[95,100[",7300,7300,0,0
"CANSIM","Quebec","Male",2030,"[100,max[",900,900,0,0
"CANSIM","Quebec","Female",2030,"All",4495400,3601100,1,-19.8936690839525
"CANSIM","Quebec","Female",2030,"[20,25[",258200,258200,0,0
"CANSIM","Quebec","Female",2030,"[25,30[",244900,244900,0,0
"CANSIM","Quebec","Female",2030,"[30,35[",264700,264700,0,0
"CANSIM","Quebec","Female",2030,"[35,40[",289600,289600,0,0
"CANSIM","Quebec","Female",2030,"[40,45[",277600,277600,0,0
"CANSIM","Quebec","Female",2030,"[45,50[",284600,284600,0,0
"CANSIM","Quebec","Female",2030,"[50,55[",281400,281400,0,0
"CANSIM","Quebec","Female",2030,"[55,60[",254800,254800,0,0
"CANSIM","Quebec","Female",2030,"[60,65[",264600,264600,0,0
"CANSIM","Quebec","Female",2030,"[65,70[",304800,304800,0,0
"CANSIM","Quebec","Female",2030,"[70,75[",290900,290900,0,0
"CANSIM","Quebec","Female",2030,"[75,80[",237400,237400,0,0
"CANSIM","Quebec","Female",2030,"[80,85[",180200,180200,0,0
"CANSIM","Quebec","Female",2030,"[85,90[",106700,106700,0,0
"CANSIM","Quebec","Female",2030,"[90,95[",45500,45500,0,0
"CANSIM","Quebec","Female",2030,"[95,100[",13300,13300,0,0
"CANSIM","Quebec","Female",2030,"[100,max[",1900,1900,0,0
"CANSIM","Ontario","All",2030,"All",16239800,12870300,2,-20.7484082316285
"CANSIM","Ontario","All",2030,"[20,25[",1075100,1075100,1,0
"CANSIM","Ontario","All",2030,"[25,30[",1023600,1023600,1,0
"CANSIM","Ontario","All",2030,"[30,35[",1068400,1068400,1,0
"CANSIM","Ontario","All",2030,"[35,40[",1124900,1124900,1,0
"CANSIM","Ontario","All",2030,"[40,45[",1100600,1100600,1,0
"CANSIM","Ontario","All",2030,"[45,50[",1038400,1038400,1,-1.12110286813304e-14
"CANSIM","Ontario","All",2030,"[50,55[",948900,948900,1,0
"CANSIM","Ontario","All",2030,"[55,60[",932200,932200,1,0
"CANSIM","Ontario","All",2030,"[60,65[",946800,946800,1,0
"CANSIM","Ontario","All",2030,"[65,70[",1026400,1026400,1,-1.13421007235907e-14
"CANSIM","Ontario","All",2030,"[70,75[",895100,895100,1,0
"CANSIM","Ontario","All",2030,"[75,80[",704300,704300,1,0
"CANSIM","Ontario","All",2030,"[80,85[",521700,521700,1,-1.11573051396334e-14
"CANSIM","Ontario","All",2030,"[85,90[",285600,285600,1,0
"CANSIM","Ontario","All",2030,"[90,95[",129900,129900,1,0
"CANSIM","Ontario","All",2030,"[95,100[",40700,40800,1,0.245700245700246
"CANSIM","Ontario","All",2030,"[100,max[",7600,7600,1,0
"CANSIM","Ontario","Male",2030,"All",7981500,6252500,1,-21.6625947503602
"CANSIM","Ontario","Male",2030,"[20,25[",555400,555400,0,0
"CANSIM","Ontario","Male",2030,"[25,30[",515100,515100,0,0
"CANSIM","Ontario","Male",2030,"[30,35[",532200,532200,0,0
"CANSIM","Ontario","Male",2030,"[35,40[",563200,563200,0,0
"CANSIM","Ontario","Male",2030,"[40,45[",548500,548500,0,0
"CANSIM","Ontario","Male",2030,"[45,50[",510800,510800,0,0
"CANSIM","Ontario","Male",2030,"[50,55[",457400,457400,0,0
"CANSIM","Ontario","Male",2030,"[55,60[",450300,450300,0,0
"CANSIM","Ontario","Male",2030,"[60,65[",459500,459500,0,0
"CANSIM","Ontario","Male",2030,"[65,70[",498100,498100,0,0
"CANSIM","Ontario","Male",2030,"[70,75[",426200,426200,0,0
"CANSIM","Ontario","Male",2030,"[75,80[",324000,324000,0,0
"CANSIM","Ontario","Male",2030,"[80,85[",231600,231600,0,0
"CANSIM","Ontario","Male",2030,"[85,90[",119100,119100,0,0
"CANSIM","Ontario","Male",2030,"[90,95[",47600,47600,0,0
"CANSIM","Ontario","Male",2030,"[95,100[",12000,12000,0,0
"CANSIM","Ontario","Male",2030,"[100,max[",1500,1500,0,0
"CANSIM","Ontario","Female",2030,"All",8258300,6617800,1,-19.8648632285095
"CANSIM","Ontario","Female",2030,"[20,25[",519700,519700,0,0
"CANSIM","Ontario","Female",2030,"[25,30[",508500,508500,0,0
"CANSIM","Ontario","Female",2030,"[30,35[",536200,536200,0,0
"CANSIM","Ontario","Female",2030,"[35,40[",561700,561700,0,0
"CANSIM","Ontario","Female",2030,"[40,45[",552100,552100,0,0
"CANSIM","Ontario","Female",2030,"[45,50[",527600,527600,0,0
"CANSIM","Ontario","Female",2030,"[50,55[",491500,491500,0,0
"CANSIM","Ontario","Female",2030,"[55,60[",481900,481900,0,0
"CANSIM","Ontario","Female",2030,"[60,65[",487300,487300,0,0
"CANSIM","Ontario","Female",2030,"[65,70[",528300,528300,0,0
"CANSIM","Ontario","Female",2030,"[70,75[",468900,468900,0,0
"CANSIM","Ontario","Female",2030,"[75,80[",380300,380300,0,0
"CANSIM","Ontario","Female",2030,"[80,85[",290100,290100,0,0
"CANSIM","Ontario","Female",2030,"[85,90[",166500,166500,0,0
"CANSIM","Ontario","Female",2030,"[90,95[",82300,82300,0,0
"CANSIM","Ontario","Female",2030,"[95,100[",28800,28800,0,0
"CANSIM","Ontario","Female",2030,"[100,max[",6100,6100,0,0
"CANSIM","Manitoba","All",2030,"All",1524900,1139000,2,-25.3065774804905
"CANSIM","Manitoba","All",2030,"[20,25[",104500,104500,1,0
"CANSIM","Manitoba","All",2030,"[25,30[",95100,95100,1,0
"CANSIM","Manitoba","All",2030,"[30,35[",98100,98000,1,-0.101936799184506
"CANSIM","Manitoba","All",2030,"[35,40[",102900,102800,1,-0.0971817298347911
"CANSIM","Manitoba","All",2030,"[40,45[",103600,103600,1,0
"CANSIM","Manitoba","All",2030,"[45,50[",98200,98100,1,-0.10183299389002
"CANSIM","Manitoba","All",2030,"[50,55[",88000,88000,1,0
"CANSIM","Manitoba","All",2030,"[55,60[",81200,81200,1,0
"CANSIM","Manitoba","All",2030,"[60,65[",76800,76800,1,0
"CANSIM","Manitoba","All",2030,"[65,70[",82400,82500,1,0.121359223300971
"CANSIM","Manitoba","All",2030,"[70,75[",73100,73000,1,-0.136798905608755
"CANSIM","Manitoba","All",2030,"[75,80[",58400,58400,1,0
"CANSIM","Manitoba","All",2030,"[80,85[",41600,41600,1,0
"CANSIM","Manitoba","All",2030,"[85,90[",22000,22000,1,0
"CANSIM","Manitoba","All",2030,"[90,95[",9700,9700,1,0
"CANSIM","Manitoba","All",2030,"[95,100[",3100,3100,1,0
"CANSIM","Manitoba","All",2030,"[100,max[",600,600,1,0
"CANSIM","Manitoba","Male",2030,"All",760700,562800,1,-26.0155120283949
"CANSIM","Manitoba","Male",2030,"[20,25[",54200,54200,0,0
"CANSIM","Manitoba","Male",2030,"[25,30[",48400,48400,0,0
"CANSIM","Manitoba","Male",2030,"[30,35[",49500,49500,0,0
"CANSIM","Manitoba","Male",2030,"[35,40[",51900,51900,0,0
"CANSIM","Manitoba","Male",2030,"[40,45[",52100,52100,0,0
"CANSIM","Manitoba","Male",2030,"[45,50[",48800,48800,0,0
"CANSIM","Manitoba","Male",2030,"[50,55[",44000,44000,0,0
"CANSIM","Manitoba","Male",2030,"[55,60[",40900,40900,0,0
"CANSIM","Manitoba","Male",2030,"[60,65[",37800,37800,0,0
"CANSIM","Manitoba","Male",2030,"[65,70[",40100,40100,0,0
"CANSIM","Manitoba","Male",2030,"[70,75[",35100,35100,0,0
"CANSIM","Manitoba","Male",2030,"[75,80[",27400,27400,0,0
"CANSIM","Manitoba","Male",2030,"[80,85[",18800,18800,0,0
"CANSIM","Manitoba","Male",2030,"[85,90[",9300,9300,0,0
"CANSIM","Manitoba","Male",2030,"[90,95[",3500,3500,0,0
"CANSIM","Manitoba","Male",2030,"[95,100[",900,900,0,0
"CANSIM","Manitoba","Male",2030,"[100,max[",100,100,0,0
"CANSIM","Manitoba","Female",2030,"All",764200,576200,1,-24.600889819419
"CANSIM","Manitoba","Female",2030,"[20,25[",50300,50300,0,0
"CANSIM","Manitoba","Female",2030,"[25,30[",46700,46700,0,0
"CANSIM","Manitoba","Female",2030,"[30,35[",48500,48500,0,0
"CANSIM","Manitoba","Female",2030,"[35,40[",50900,50900,0,0
"CANSIM","Manitoba","Female",2030,"[40,45[",51500,51500,0,0
"CANSIM","Manitoba","Female",2030,"[45,50[",49300,49300,0,0
"CANSIM","Manitoba","Female",2030,"[50,55[",44000,44000,0,0
"CANSIM","Manitoba","Female",2030,"[55,60[",40300,40300,0,0
"CANSIM","Manitoba","Female",2030,"[60,65[",39000,39000,0,0
"CANSIM","Manitoba","Female",2030,"[65,70[",42400,42400,0,0
"CANSIM","Manitoba","Female",2030,"[70,75[",37900,37900,0,0
"CANSIM","Manitoba","Female",2030,"[75,80[",31000,31000,0,0
"CANSIM","Manitoba","Female",2030,"[80,85[",22800,22800,0,0
"CANSIM","Manitoba","Female",2030,"[85,90[",12700,12700,0,0
"CANSIM","Manitoba","Female",2030,"[90,95[",6200,6200,0,0
"CANSIM","Manitoba","Female",2030,"[95,100[",2200,2200,0,0
"CANSIM","Manitoba","Female",2030,"[100,max[",500,500,0,0
"CANSIM","Saskatchewan","All",2030,"All",1398300,1031800,2,-26.2103983408424
"CANSIM","Saskatchewan","All",2030,"[20,25[",86400,86400,1,0
"CANSIM","Saskatchewan","All",2030,"[25,30[",80400,80500,1,0.124378109452736
"CANSIM","Saskatchewan","All",2030,"[30,35[",89400,89400,1,0
"CANSIM","Saskatchewan","All",2030,"[35,40[",98700,98700,1,0
"CANSIM","Saskatchewan","All",2030,"[40,45[",101900,101900,1,0
"CANSIM","Saskatchewan","All",2030,"[45,50[",96500,96500,1,0
"CANSIM","Saskatchewan","All",2030,"[50,55[",82700,82700,1,0
"CANSIM","Saskatchewan","All",2030,"[55,60[",70300,70300,1,0
"CANSIM","Saskatchewan","All",2030,"[60,65[",66000,66000,1,0
"CANSIM","Saskatchewan","All",2030,"[65,70[",73700,73700,1,0
"CANSIM","Saskatchewan","All",2030,"[70,75[",67400,67400,1,0
"CANSIM","Saskatchewan","All",2030,"[75,80[",52400,52400,1,0
"CANSIM","Saskatchewan","All",2030,"[80,85[",35100,35100,1,0
"CANSIM","Saskatchewan","All",2030,"[85,90[",18800,18800,1,0
"CANSIM","Saskatchewan","All",2030,"[90,95[",8600,8600,1,0
"CANSIM","Saskatchewan","All",2030,"[95,100[",2800,2900,1,3.57142857142857
"CANSIM","Saskatchewan","All",2030,"[100,max[",600,500,1,-16.6666666666667
"CANSIM","Saskatchewan","Male",2030,"All",702700,515300,1,-26.668564109862
"CANSIM","Saskatchewan","Male",2030,"[20,25[",44600,44600,0,0
"CANSIM","Saskatchewan","Male",2030,"[25,30[",40800,40800,0,0
"CANSIM","Saskatchewan","Male",2030,"[30,35[",44800,44800,0,0
"CANSIM","Saskatchewan","Male",2030,"[35,40[",49600,49600,0,0
"CANSIM","Saskatchewan","Male",2030,"[40,45[",51700,51700,0,0
"CANSIM","Saskatchewan","Male",2030,"[45,50[",49100,49100,0,0
"CANSIM","Saskatchewan","Male",2030,"[50,55[",42300,42300,0,0
"CANSIM","Saskatchewan","Male",2030,"[55,60[",35600,35600,0,0
"CANSIM","Saskatchewan","Male",2030,"[60,65[",33300,33300,0,0
"CANSIM","Saskatchewan","Male",2030,"[65,70[",36800,36800,0,0
"CANSIM","Saskatchewan","Male",2030,"[70,75[",33300,33300,0,0
"CANSIM","Saskatchewan","Male",2030,"[75,80[",25100,25100,0,0
"CANSIM","Saskatchewan","Male",2030,"[80,85[",16100,16100,0,0
"CANSIM","Saskatchewan","Male",2030,"[85,90[",8000,8000,0,0
"CANSIM","Saskatchewan","Male",2030,"[90,95[",3200,3200,0,0
"CANSIM","Saskatchewan","Male",2030,"[95,100[",900,900,0,0
"CANSIM","Saskatchewan","Male",2030,"[100,max[",100,100,0,0
"CANSIM","Saskatchewan","Female",2030,"All",695700,516500,1,-25.7582291217479
"CANSIM","Saskatchewan","Female",2030,"[20,25[",41800,41800,0,0
