"engine","province","sex","year","age","population_count","population_count_pohem","all_count","relative_difference"
"CANSIM","All","All","2007","[100,max[",4683,4679,2,-0.0854153320521033
"CANSIM","All","Male","2007","All",16298852,12235169,2,-24.9323265221379
"CANSIM","All","Male","2007","[20,25[",1155932,1151504,1,-0.383067516082261
"CANSIM","All","Male","2007","[25,30[",1118900,1114628,1,-0.381803557064975
"CANSIM","All","Male","2007","[30,35[",1094111,1090147,1,-0.362303276358614
"CANSIM","All","Male","2007","[35,40[",1163066,1158838,1,-0.36352193254725
"CANSIM","All","Male","2007","[40,45[",1332425,1328098,1,-0.324746233371484
"CANSIM","All","Male","2007","[45,50[",1360297,1355856,1,-0.326472821744075
"CANSIM","All","Male","2007","[50,55[",1222813,1219017,1,-0.310431766754197
"CANSIM","All","Male","2007","[55,60[",1045863,1042780,1,-0.294780482720968
"CANSIM","All","Male","2007","[60,65[",844340,842283,1,-0.243622237487268
"CANSIM","All","Male","2007","[65,70[",619639,618507,1,-0.182687016149726
"CANSIM","All","Male","2007","[70,75[",491123,490401,1,-0.147010015820884
"CANSIM","All","Male","2007","[75,80[",396494,396006,1,-0.123078785555393
"CANSIM","All","Male","2007","[80,85[",257076,256850,1,-0.087911745942834
"CANSIM","All","Male","2007","[85,90[",124422,124313,1,-0.0876050859172815
"CANSIM","All","Male","2007","[90,95[",38237,38208,1,-0.0758427700917959
"CANSIM","All","Male","2007","[95,100[",7016,6999,1,-0.24230330672748
"CANSIM","All","Male","2007","[100,max[",737,734,1,-0.407055630936228
"CANSIM","All","Female","2007","All",16590173,12728311,2,-23.278009216661
"CANSIM","All","Female","2007","[20,25[",1105399,1101308,1,-0.370092609094092
"CANSIM","All","Female","2007","[25,30[",1105727,1101430,1,-0.388613102510837
"CANSIM","All","Female","2007","[30,35[",1088063,1084071,1,-0.366890520126132
"CANSIM","All","Female","2007","[35,40[",1144071,1140046,1,-0.351813829736092
"CANSIM","All","Female","2007","[40,45[",1308806,1304664,1,-0.316471654316988
"CANSIM","All","Female","2007","[45,50[",1351375,1347292,1,-0.302136712607529
"CANSIM","All","Female","2007","[50,55[",1235418,1231950,1,-0.280714705468109
"CANSIM","All","Female","2007","[55,60[",1065953,1063410,1,-0.238565865474369
"CANSIM","All","Female","2007","[60,65[",871684,870082,1,-0.183782196300494
"CANSIM","All","Female","2007","[65,70[",665000,664065,1,-0.140601503759399
"CANSIM","All","Female","2007","[70,75[",557988,557328,1,-0.118282113593841
"CANSIM","All","Female","2007","[75,80[",495067,494600,1,-0.094330666354251
"CANSIM","All","Female","2007","[80,85[",393720,393440,1,-0.0711165295133598
"CANSIM","All","Female","2007","[85,90[",242572,242419,1,-0.063074056362647
"CANSIM","All","Female","2007","[90,95[",101360,101296,1,-0.0631412786108919
"CANSIM","All","Female","2007","[95,100[",26982,26965,1,-0.0630049662738122
"CANSIM","All","Female","2007","[100,max[",3946,3945,1,-0.0253421186011151
"CANSIM","Newfoundland","All","2007","All",509055,398471,2,-21.7233894176464
"CANSIM","Newfoundland","All","2007","[20,25[",31888,31888,1,0
"CANSIM","Newfoundland","All","2007","[25,30[",28828,28828,1,0
"CANSIM","Newfoundland","All","2007","[30,35[",31236,31236,1,0
"CANSIM","Newfoundland","All","2007","[35,40[",36651,36651,1,0
"CANSIM","Newfoundland","All","2007","[40,45[",41705,41705,1,0
"CANSIM","Newfoundland","All","2007","[45,50[",42752,42752,1,0
"CANSIM","Newfoundland","All","2007","[50,55[",42614,42614,1,0
"CANSIM","Newfoundland","All","2007","[55,60[",39463,39463,1,0
"CANSIM","Newfoundland","All","2007","[60,65[",32225,32225,1,0
"CANSIM","Newfoundland","All","2007","[65,70[",22714,22714,1,0
"CANSIM","Newfoundland","All","2007","[70,75[",17675,17675,1,0
"CANSIM","Newfoundland","All","2007","[75,80[",13442,13442,1,0
"CANSIM","Newfoundland","All","2007","[80,85[",9286,9286,1,0
"CANSIM","Newfoundland","All","2007","[85,90[",5525,5525,1,0
"CANSIM","Newfoundland","All","2007","[90,95[",1939,1939,1,0
"CANSIM","Newfoundland","All","2007","[95,100[",471,471,1,0
"CANSIM","Newfoundland","All","2007","[100,max[",57,57,1,0
"CANSIM","Newfoundland","Male","2007","All",250402,193597,1,-22.6855216811367
"CANSIM","Newfoundland","Male","2007","[20,25[",16089,16089,0,0
"CANSIM","Newfoundland","Male","2007","[25,30[",14275,14275,0,0
"CANSIM","Newfoundland","Male","2007","[30,35[",15108,15108,0,0
"CANSIM","Newfoundland","Male","2007","[35,40[",17865,17865,0,0
"CANSIM","Newfoundland","Male","2007","[40,45[",20385,20385,0,0
"CANSIM","Newfoundland","Male","2007","[45,50[",21013,21013,0,0
"CANSIM","Newfoundland","Male","2007","[50,55[",21070,21070,0,0
"CANSIM","Newfoundland","Male","2007","[55,60[",19705,19705,0,0
"CANSIM","Newfoundland","Male","2007","[60,65[",15984,15984,0,0
"CANSIM","Newfoundland","Male","2007","[65,70[",11246,11246,0,0
"CANSIM","Newfoundland","Male","2007","[70,75[",8572,8572,0,0
"CANSIM","Newfoundland","Male","2007","[75,80[",6013,6013,0,0
"CANSIM","Newfoundland","Male","2007","[80,85[",3829,3829,0,0
"CANSIM","Newfoundland","Male","2007","[85,90[",1859,1859,0,0
"CANSIM","Newfoundland","Male","2007","[90,95[",478,478,0,0
"CANSIM","Newfoundland","Male","2007","[95,100[",93,93,0,0
"CANSIM","Newfoundland","Male","2007","[100,max[",13,13,0,0
"CANSIM","Newfoundland","Female","2007","All",258653,204874,1,-20.7919490591642
"CANSIM","Newfoundland","Female","2007","[20,25[",15799,15799,0,0
"CANSIM","Newfoundland","Female","2007","[25,30[",14553,14553,0,0
"CANSIM","Newfoundland","Female","2007","[30,35[",16128,16128,0,0
"CANSIM","Newfoundland","Female","2007","[35,40[",18786,18786,0,0
"CANSIM","Newfoundland","Female","2007","[40,45[",21320,21320,0,0
"CANSIM","Newfoundland","Female","2007","[45,50[",21739,21739,0,0
"CANSIM","Newfoundland","Female","2007","[50,55[",21544,21544,0,0
"CANSIM","Newfoundland","Female","2007","[55,60[",19758,19758,0,0
"CANSIM","Newfoundland","Female","2007","[60,65[",16241,16241,0,0
"CANSIM","Newfoundland","Female","2007","[65,70[",11468,11468,0,0
"CANSIM","Newfoundland","Female","2007","[70,75[",9103,9103,0,0
"CANSIM","Newfoundland","Female","2007","[75,80[",7429,7429,0,0
"CANSIM","Newfoundland","Female","2007","[80,85[",5457,5457,0,0
"CANSIM","Newfoundland","Female","2007","[85,90[",3666,3666,0,0
"CANSIM","Newfoundland","Female","2007","[90,95[",1461,1461,0,0
"CANSIM","Newfoundland","Female","2007","[95,100[",378,378,0,0
"CANSIM","Newfoundland","Female","2007","[100,max[",44,44,0,0
"CANSIM","P.E.I.","All","2007","All",137711,104403,2,-24.1868841269034
"CANSIM","P.E.I.","All","2007","[20,25[",9101,9101,1,0
"CANSIM","P.E.I.","All","2007","[25,30[",7928,7928,1,0
"CANSIM","P.E.I.","All","2007","[30,35[",8005,8005,1,0
"CANSIM","P.E.I.","All","2007","[35,40[",8818,8818,1,0
"CANSIM","P.E.I.","All","2007","[40,45[",10510,10510,1,0
"CANSIM","P.E.I.","All","2007","[45,50[",10995,10995,1,0
"CANSIM","P.E.I.","All","2007","[50,55[",10476,10476,1,0
"CANSIM","P.E.I.","All","2007","[55,60[",9894,9894,1,0
"CANSIM","P.E.I.","All","2007","[60,65[",8176,8176,1,0
"CANSIM","P.E.I.","All","2007","[65,70[",5982,5982,1,0
"CANSIM","P.E.I.","All","2007","[70,75[",5056,5056,1,0
"CANSIM","P.E.I.","All","2007","[75,80[",3815,3815,1,0
"CANSIM","P.E.I.","All","2007","[80,85[",2883,2883,1,0
"CANSIM","P.E.I.","All","2007","[85,90[",1774,1774,1,0
"CANSIM","P.E.I.","All","2007","[90,95[",750,750,1,0
"CANSIM","P.E.I.","All","2007","[95,100[",196,196,1,0
"CANSIM","P.E.I.","All","2007","[100,max[",44,44,1,0
"CANSIM","P.E.I.","Male","2007","All",67294,50310,1,-25.2385056617232
"CANSIM","P.E.I.","Male","2007","[20,25[",4577,4577,0,0
"CANSIM","P.E.I.","Male","2007","[25,30[",3847,3847,0,0
"CANSIM","P.E.I.","Male","2007","[30,35[",3956,3956,0,0
"CANSIM","P.E.I.","Male","2007","[35,40[",4368,4368,0,0
"CANSIM","P.E.I.","Male","2007","[40,45[",5209,5209,0,0
"CANSIM","P.E.I.","Male","2007","[45,50[",5352,5352,0,0
"CANSIM","P.E.I.","Male","2007","[50,55[",5044,5044,0,0
"CANSIM","P.E.I.","Male","2007","[55,60[",4874,4874,0,0
"CANSIM","P.E.I.","Male","2007","[60,65[",4093,4093,0,0
"CANSIM","P.E.I.","Male","2007","[65,70[",2957,2957,0,0
"CANSIM","P.E.I.","Male","2007","[70,75[",2401,2401,0,0
"CANSIM","P.E.I.","Male","2007","[75,80[",1732,1732,0,0
"CANSIM","P.E.I.","Male","2007","[80,85[",1115,1115,0,0
"CANSIM","P.E.I.","Male","2007","[85,90[",554,554,0,0
"CANSIM","P.E.I.","Male","2007","[90,95[",188,188,0,0
"CANSIM","P.E.I.","Male","2007","[95,100[",36,36,0,0
"CANSIM","P.E.I.","Male","2007","[100,max[",7,7,0,0
"CANSIM","P.E.I.","Female","2007","All",70417,54093,1,-23.1819020975049
"CANSIM","P.E.I.","Female","2007","[20,25[",4524,4524,0,0
"CANSIM","P.E.I.","Female","2007","[25,30[",4081,4081,0,0
"CANSIM","P.E.I.","Female","2007","[30,35[",4049,4049,0,0
"CANSIM","P.E.I.","Female","2007","[35,40[",4450,4450,0,0
"CANSIM","P.E.I.","Female","2007","[40,45[",5301,5301,0,0
"CANSIM","P.E.I.","Female","2007","[45,50[",5643,5643,0,0
"CANSIM","P.E.I.","Female","2007","[50,55[",5432,5432,0,0
"CANSIM","P.E.I.","Female","2007","[55,60[",5020,5020,0,0
"CANSIM","P.E.I.","Female","2007","[60,65[",4083,4083,0,0
"CANSIM","P.E.I.","Female","2007","[65,70[",3025,3025,0,0
"CANSIM","P.E.I.","Female","2007","[70,75[",2655,2655,0,0
"CANSIM","P.E.I.","Female","2007","[75,80[",2083,2083,0,0
"CANSIM","P.E.I.","Female","2007","[80,85[",1768,1768,0,0
"CANSIM","P.E.I.","Female","2007","[85,90[",1220,1220,0,0
"CANSIM","P.E.I.","Female","2007","[90,95[",562,562,0,0
"CANSIM","P.E.I.","Female","2007","[95,100[",160,160,0,0
"CANSIM","P.E.I.","Female","2007","[100,max[",37,37,0,0
"CANSIM","Nova Scotia","All","2007","All",935115,726966,2,-22.2591873726761
"CANSIM","Nova Scotia","All","2007","[20,25[",61050,61050,1,0
"CANSIM","Nova Scotia","All","2007","[25,30[",55479,55479,1,0
"CANSIM","Nova Scotia","All","2007","[30,35[",56665,56665,1,0
"CANSIM","Nova Scotia","All","2007","[35,40[",62847,62847,1,0
"CANSIM","Nova Scotia","All","2007","[40,45[",74735,74735,1,0
"CANSIM","Nova Scotia","All","2007","[45,50[",78940,78940,1,0
"CANSIM","Nova Scotia","All","2007","[50,55[",73890,73890,1,0
"CANSIM","Nova Scotia","All","2007","[55,60[",67248,67248,1,0
"CANSIM","Nova Scotia","All","2007","[60,65[",56137,56137,1,0
"CANSIM","Nova Scotia","All","2007","[65,70[",41640,41640,1,0
"CANSIM","Nova Scotia","All","2007","[70,75[",33025,33025,1,0
"CANSIM","Nova Scotia","All","2007","[75,80[",26677,26677,1,0
"CANSIM","Nova Scotia","All","2007","[80,85[",19465,19465,1,0
"CANSIM","Nova Scotia","All","2007","[85,90[",12561,12561,1,0
"CANSIM","Nova Scotia","All","2007","[90,95[",5139,5139,1,0
"CANSIM","Nova Scotia","All","2007","[95,100[",1291,1291,1,0
"CANSIM","Nova Scotia","All","2007","[100,max[",177,177,1,0
"CANSIM","Nova Scotia","Male","2007","All",455064,348996,1,-23.3083698117188
"CANSIM","Nova Scotia","Male","2007","[20,25[",30627,30627,0,0
"CANSIM","Nova Scotia","Male","2007","[25,30[",26569,26569,0,0
"CANSIM","Nova Scotia","Male","2007","[30,35[",27539,27539,0,0
"CANSIM","Nova Scotia","Male","2007","[35,40[",30953,30953,0,0
"CANSIM","Nova Scotia","Male","2007","[40,45[",36946,36946,0,0
"CANSIM","Nova Scotia","Male","2007","[45,50[",38749,38749,0,0
"CANSIM","Nova Scotia","Male","2007","[50,55[",36177,36177,0,0
"CANSIM","Nova Scotia","Male","2007","[55,60[",33182,33182,0,0
"CANSIM","Nova Scotia","Male","2007","[60,65[",27645,27645,0,0
"CANSIM","Nova Scotia","Male","2007","[65,70[",20183,20183,0,0
"CANSIM","Nova Scotia","Male","2007","[70,75[",15544,15544,0,0
"CANSIM","Nova Scotia","Male","2007","[75,80[",11643,11643,0,0
"CANSIM","Nova Scotia","Male","2007","[80,85[",7511,7511,0,0
"CANSIM","Nova Scotia","Male","2007","[85,90[",4086,4086,0,0
"CANSIM","Nova Scotia","Male","2007","[90,95[",1357,1357,0,0
"CANSIM","Nova Scotia","Male","2007","[95,100[",251,251,0,0
"CANSIM","Nova Scotia","Male","2007","[100,max[",34,34,0,0
"CANSIM","Nova Scotia","Female","2007","All",480051,377970,1,-21.2646156345888
"CANSIM","Nova Scotia","Female","2007","[20,25[",30423,30423,0,0
"CANSIM","Nova Scotia","Female","2007","[25,30[",28910,28910,0,0
"CANSIM","Nova Scotia","Female","2007","[30,35[",29126,29126,0,0
"CANSIM","Nova Scotia","Female","2007","[35,40[",31894,31894,0,0
"CANSIM","Nova Scotia","Female","2007","[40,45[",37789,37789,0,0
"CANSIM","Nova Scotia","Female","2007","[45,50[",40191,40191,0,0
"CANSIM","Nova Scotia","Female","2007","[50,55[",37713,37713,0,0
"CANSIM","Nova Scotia","Female","2007","[55,60[",34066,34066,0,0
"CANSIM","Nova Scotia","Female","2007","[60,65[",28492,28492,0,0
"CANSIM","Nova Scotia","Female","2007","[65,70[",21457,21457,0,0
"CANSIM","Nova Scotia","Female","2007","[70,75[",17481,17481,0,0
"CANSIM","Nova Scotia","Female","2007","[75,80[",15034,15034,0,0
"CANSIM","Nova Scotia","Female","2007","[80,85[",11954,11954,0,0
"CANSIM","Nova Scotia","Female","2007","[85,90[",8475,8475,0,0
"CANSIM","Nova Scotia","Female","2007","[90,95[",3782,3782,0,0
"CANSIM","Nova Scotia","Female","2007","[95,100[",1040,1040,0,0
"CANSIM","Nova Scotia","Female","2007","[100,max[",143,143,0,0
"CANSIM","New Brunswick","All","2007","All",745433,579699,2,-22.233252351318
"CANSIM","New Brunswick","All","2007","[20,25[",47188,47188,1,0
"CANSIM","New Brunswick","All","2007","[25,30[",44944,44944,1,0
"CANSIM","New Brunswick","All","2007","[30,35[",47156,47156,1,0
"CANSIM","New Brunswick","All","2007","[35,40[",50603,50603,1,0
"CANSIM","New Brunswick","All","2007","[40,45[",59203,59203,1,0
"CANSIM","New Brunswick","All","2007","[45,50[",61706,61706,1,0
"CANSIM","New Brunswick","All","2007","[50,55[",59957,59957,1,0
"CANSIM","New Brunswick","All","2007","[55,60[",54737,54737,1,0
"CANSIM","New Brunswick","All","2007","[60,65[",43917,43917,1,0
"CANSIM","New Brunswick","All","2007","[65,70[",32875,32875,1,0
"CANSIM","New Brunswick","All","2007","[70,75[",25502,25502,1,0
"CANSIM","New Brunswick","All","2007","[75,80[",21120,21120,1,0
"CANSIM","New Brunswick","All","2007","[80,85[",15967,15967,1,0
"CANSIM","New Brunswick","All","2007","[85,90[",9807,9807,1,0
"CANSIM","New Brunswick","All","2007","[90,95[",3856,3856,1,0
"CANSIM","New Brunswick","All","2007","[95,100[",1020,1020,1,0
"CANSIM","New Brunswick","All","2007","[100,max[",141,141,1,0
"CANSIM","New Brunswick","Male","2007","All",366486,281130,1,-23.290384898741
"CANSIM","New Brunswick","Male","2007","[20,25[",24189,24189,0,0
"CANSIM","New Brunswick","Male","2007","[25,30[",22597,22597,0,0
"CANSIM","New Brunswick","Male","2007","[30,35[",23072,23072,0,0
"CANSIM","New Brunswick","Male","2007","[35,40[",25181,25181,0,0
"CANSIM","New Brunswick","Male","2007","[40,45[",29445,29445,0,0
"CANSIM","New Brunswick","Male","2007","[45,50[",30251,30251,0,0
"CANSIM","New Brunswick","Male","2007","[50,55[",29508,29508,0,0
"CANSIM","New Brunswick","Male","2007","[55,60[",27133,27133,0,0
"CANSIM","New Brunswick","Male","2007","[60,65[",21850,21850,0,0
"CANSIM","New Brunswick","Male","2007","[65,70[",16138,16138,0,0
"CANSIM","New Brunswick","Male","2007","[70,75[",11870,11870,0,0
"CANSIM","New Brunswick","Male","2007","[75,80[",9194,9194,0,0
"CANSIM","New Brunswick","Male","2007","[80,85[",6176,6176,0,0
"CANSIM","New Brunswick","Male","2007","[85,90[",3250,3250,0,0
"CANSIM","New Brunswick","Male","2007","[90,95[",1067,1067,0,0
"CANSIM","New Brunswick","Male","2007","[95,100[",194,194,0,0
"CANSIM","New Brunswick","Male","2007","[100,max[",15,15,0,0
"CANSIM","New Brunswick","Female","2007","All",378947,298569,1,-21.2108817328017
"CANSIM","New Brunswick","Female","2007","[20,25[",22999,22999,0,0
"CANSIM","New Brunswick","Female","2007","[25,30[",22347,22347,0,0
"CANSIM","New Brunswick","Female","2007","[30,35[",24084,24084,0,0
"CANSIM","New Brunswick","Female","2007","[35,40[",25422,25422,0,0
"CANSIM","New Brunswick","Female","2007","[40,45[",29758,29758,0,0
"CANSIM","New Brunswick","Female","2007","[45,50[",31455,31455,0,0
"CANSIM","New Brunswick","Female","2007","[50,55[",30449,30449,0,0
"CANSIM","New Brunswick","Female","2007","[55,60[",27604,27604,0,0
"CANSIM","New Brunswick","Female","2007","[60,65[",22067,22067,0,0
"CANSIM","New Brunswick","Female","2007","[65,70[",16737,16737,0,0
"CANSIM","New Brunswick","Female","2007","[70,75[",13632,13632,0,0
"CANSIM","New Brunswick","Female","2007","[75,80[",11926,11926,0,0
"CANSIM","New Brunswick","Female","2007","[80,85[",9791,9791,0,0
"CANSIM","New Brunswick","Female","2007","[85,90[",6557,6557,0,0
"CANSIM","New Brunswick","Female","2007","[90,95[",2789,2789,0,0
"CANSIM","New Brunswick","Female","2007","[95,100[",826,826,0,0
"CANSIM","New Brunswick","Female","2007","[100,max[",126,126,0,0
"CANSIM","Quebec","All","2007","All",7692916,5960814,2,-22.5155454706642
"CANSIM","Quebec","All","2007","[20,25[",490514,490514,1,0
"CANSIM","Quebec","All","2007","[25,30[",532361,532361,1,0
"CANSIM","Quebec","All","2007","[30,35[",501606,501606,1,0
"CANSIM","Quebec","All","2007","[35,40[",508408,508408,1,0
"CANSIM","Quebec","All","2007","[40,45[",612213,612213,1,0
"CANSIM","Quebec","All","2007","[45,50[",649669,649669,1,0
"CANSIM","Quebec","All","2007","[50,55[",601735,601735,1,0
"CANSIM","Quebec","All","2007","[55,60[",524163,524163,1,0
"CANSIM","Quebec","All","2007","[60,65[",445968,445968,1,0
"CANSIM","Quebec","All","2007","[65,70[",329522,329522,1,0
"CANSIM","Quebec","All","2007","[70,75[",261908,261908,1,0
"CANSIM","Quebec","All","2007","[75,80[",223245,223245,1,0
"CANSIM","Quebec","All","2007","[80,85[",156832,156832,1,0
"CANSIM","Quebec","All","2007","[85,90[",83877,83877,1,0
"CANSIM","Quebec","All","2007","[90,95[",30510,30510,1,0
"CANSIM","Quebec","All","2007","[95,100[",7326,7326,1,0
"CANSIM","Quebec","All","2007","[100,max[",957,957,1,0
"CANSIM","Quebec","Male","2007","All",3808855,2923017,1,-23.2573306151061
"CANSIM","Quebec","Male","2007","[20,25[",250845,250845,0,0
"CANSIM","Quebec","Male","2007","[25,30[",271533,271533,0,0
"CANSIM","Quebec","Male","2007","[30,35[",256775,256775,0,0
"CANSIM","Quebec","Male","2007","[35,40[",259928,259928,0,0
"CANSIM","Quebec","Male","2007","[40,45[",311839,311839,0,0
"CANSIM","Quebec","Male","2007","[45,50[",326209,326209,0,0
"CANSIM","Quebec","Male","2007","[50,55[",299252,299252,0,0
"CANSIM","Quebec","Male","2007","[55,60[",258763,258763,0,0
"CANSIM","Quebec","Male","2007","[60,65[",217692,217692,0,0
"CANSIM","Quebec","Male","2007","[65,70[",158591,158591,0,0
"CANSIM","Quebec","Male","2007","[70,75[",120665,120665,0,0
"CANSIM","Quebec","Male","2007","[75,80[",95793,95793,0,0
"CANSIM","Quebec","Male","2007","[80,85[",59601,59601,0,0
"CANSIM","Quebec","Male","2007","[85,90[",26716,26716,0,0
"CANSIM","Quebec","Male","2007","[90,95[",7358,7358,0,0
"CANSIM","Quebec","Male","2007","[95,100[",1324,1324,0,0
"CANSIM","Quebec","Male","2007","[100,max[",133,133,0,0
"CANSIM","Quebec","Female","2007","All",3884061,3037797,1,-21.7881233070232
"CANSIM","Quebec","Female","2007","[20,25[",239669,239669,0,0
"CANSIM","Quebec","Female","2007","[25,30[",260828,260828,0,0
"CANSIM","Quebec","Female","2007","[30,35[",244831,244831,0,0
"CANSIM","Quebec","Female","2007","[35,40[",248480,248480,0,0
"CANSIM","Quebec","Female","2007","[40,45[",300374,300374,0,0
"CANSIM","Quebec","Female","2007","[45,50[",323460,323460,0,0
"CANSIM","Quebec","Female","2007","[50,55[",302483,302483,0,0
"CANSIM","Quebec","Female","2007","[55,60[",265400,265400,0,0
"CANSIM","Quebec","Female","2007","[60,65[",228276,228276,0,0
"CANSIM","Quebec","Female","2007","[65,70[",170931,170931,0,0
"CANSIM","Quebec","Female","2007","[70,75[",141243,141243,0,0
"CANSIM","Quebec","Female","2007","[75,80[",127452,127452,0,0
"CANSIM","Quebec","Female","2007","[80,85[",97231,97231,0,0
"CANSIM","Quebec","Female","2007","[85,90[",57161,57161,0,0
"CANSIM","Quebec","Female","2007","[90,95[",23152,23152,0,0
"CANSIM","Quebec","Female","2007","[95,100[",6002,6002,0,0
"CANSIM","Quebec","Female","2007","[100,max[",824,824,0,0
